x,top_y,bottom_y,height
2158,324,1628,1305
2159,324,1628,1305
2160,324,1628,1305
2161,324,1628,1305
2162,324,1628,1305
2163,324,1628,1305
2164,324,1628,1305
2165,324,1628,1305
2166,324,1628,1305
2167,324,1628,1305
2168,324,1628,1305
2169,324,1628,1305
2170,324,1628,1305
2171,324,1628,1305
2172,324,1628,1305
2173,324,1628,1305
2174,324,1628,1305
2175,324,1628,1305
2176,324,1628,1305
2177,324,1628,1305
2178,324,1628,1305
2179,324,1628,1305
2180,324,1628,1305
2181,324,1628,1305
2182,324,1628,1305
2183,324,1628,1305
2184,324,1628,1305
2185,324,1628,1305
2186,324,1628,1305
2187,324,1628,1305
